Slice ID,Slice Type,Slice Bandwidth (Mbps),Latency (ms),Packet Loss Rate (%),Data Rate (Mbps),Traffic Load,Signal Strength,Network Congestion,Transmission Path,Security Mechanism,Attack Type,Security Status,Attack Detection Time (ms),IGJO-SVM Prediction,Adjustment Action,Throughput (Mbps),Energy Efficiency (J/bit),Packet Delivery Ratio (%),End-to-End Delay (ms),Accuracy of Security (%)
462,Autonomous,700,15,0.10148238774356176,610,Low,Moderate,High,Path C,Firewall,DDoS,No,80,0.7679667578098052,Alert Admin,1608.6982848878085,0.011105273314237224,91.94629647203224,11,91.86909534827078
296,IoT,1299,6,0.09423357978656294,1191,Low,Weak,Medium,Path B,Firewall,Eavesdropping,Yes,75,0.03558214579346264,Alert Admin,887.4998143182132,0.0404722101981981,92.31175883137394,22,90.78109688751155
297,IoT,1277,18,0.16432737954209434,1195,Medium,Weak,High,Path B,Encryption,Eavesdropping,Yes,28,0.13673540272923526,Optimize Path,1673.2153218274973,0.023163835212590383,93.43822491258751,22,94.27415120187707
726,Autonomous,1171,9,0.04520579956319995,813,High,Weak,High,Path C,Encryption,Spoofing,Yes,45,0.830689605198014,Optimize Path,681.0317236433441,0.02177286976924944,94.25761614930306,22,98.4388496566563
779,Ultra-High-Speed,709,11,0.13740385330064855,436,Medium,Moderate,High,Path A,IDS,Spoofing,Yes,97,0.18678080716237067,Increase Security,1637.180809717124,0.024097241022109625,91.65620059410172,15,90.88278192968409
407,Autonomous,1497,10,0.11435447040966445,1069,Low,Strong,Medium,Path A,IDS,Eavesdropping,Yes,85,0.9275170157078244,Increase Security,1683.3463047580947,0.015551035364505231,93.29712175414205,25,98.22536018913472
769,Autonomous,691,11,0.05407865727690511,461,Medium,Moderate,Medium,Path B,IDS,Eavesdropping,Yes,45,0.2142554343431844,Optimize Path,965.9174404900784,0.03454848727416912,97.21909573992303,13,91.9728830871707
814,Ultra-High-Speed,1473,9,0.043148135835290834,1362,Low,Strong,High,Path B,IDS,Spoofing,Yes,45,0.6897016423646233,Optimize Path,1731.5189274349511,0.01947192138384475,97.477766382721,17,99.85437384369659
613,Autonomous,1825,15,0.17606295242978542,1679,High,Moderate,Low,Path A,IDS,Eavesdropping,Yes,36,0.3389939701615733,Alert Admin,677.2695595146013,0.03413670313889133,98.30138902276651,13,98.29286677530514
405,IoT,1540,11,0.16585735986335112,1443,High,Strong,High,Path B,Firewall,DDoS,Yes,46,0.6554534564935641,Optimize Path,1768.8927984129637,0.03253534962664662,99.30006719833166,15,98.47209487573387
346,Autonomous,1199,17,0.02219789384269621,973,High,Weak,Low,Path A,Encryption,Spoofing,Yes,29,0.1521746018819179,Alert Admin,1155.580988051296,0.011758865664858191,99.83215986653744,24,99.15691350051638
622,IoT,1384,14,0.04554994722064192,1185,Low,Moderate,Medium,Path B,Encryption,Spoofing,Yes,30,0.6053436279442305,Alert Admin,782.7699528019805,0.029301536298666907,97.92902278329636,14,91.71834556916916
420,IoT,1405,14,0.047486693674961264,1051,Medium,Strong,High,Path A,Encryption,DDoS,No,67,0.15481575487173527,Alert Admin,447.98606509921365,0.023692291393100792,92.92445460997395,16,95.45574346745444
182,Ultra-High-Speed,1507,12,0.03961952655194803,1362,High,Moderate,Medium,Path C,IDS,DDoS,Yes,51,0.4760587695019969,Increase Security,1777.8109888666406,0.016673529376833387,91.59940802366928,21,96.8760142892073
983,IoT,944,13,0.13248680234021362,608,Low,Moderate,Medium,Path B,IDS,Spoofing,Yes,74,0.030293226479625623,Alert Admin,1051.4539527883026,0.021517509926856603,92.25058345514671,14,96.94019945824566
825,Ultra-High-Speed,1368,8,0.03984305497881063,933,High,Weak,Low,Path A,IDS,DDoS,Yes,51,0.9144576508809412,Alert Admin,1732.647834248529,0.04088610019229859,95.14947351514445,28,95.24072446506705
1,Ultra-High-Speed,1258,12,0.1291621625310412,1118,Low,Moderate,High,Path B,Firewall,Spoofing,Yes,66,0.019725746463175486,Alert Admin,1666.1968665733013,0.031004095925689763,96.28745225828071,12,92.41671225972601
831,IoT,1433,8,0.10317238054246564,1225,Medium,Strong,Low,Path B,IDS,DDoS,Yes,70,0.6838933547776769,Optimize Path,1391.0959407689272,0.04605547427242629,99.35905585319814,18,95.6179785266214
950,IoT,1394,13,0.19623556735245887,1182,Medium,Weak,Medium,Path B,IDS,Eavesdropping,Yes,78,0.3598825977545548,Increase Security,1350.4595308257108,0.01886373721757789,99.61431312383336,25,91.55926252173832
567,Autonomous,1797,16,0.19280348142354048,1363,High,Strong,High,Path A,Encryption,Eavesdropping,Yes,81,0.21336306803297125,Optimize Path,1661.835900619249,0.04269993026102667,92.520986595623,25,91.56507899080455
371,IoT,1681,8,0.022516078082387404,1484,Low,Moderate,High,Path A,Firewall,Spoofing,Yes,94,0.6641527650544821,Optimize Path,1547.1249328954666,0.028499770960497533,93.33714848475792,22,92.75922553068104
936,Ultra-High-Speed,1607,12,0.17075698434093342,1201,High,Moderate,Low,Path C,IDS,Spoofing,Yes,28,0.8930013623964971,Alert Admin,1713.5152615070365,0.04972683158393331,90.52824644484137,15,99.825487615396
911,Ultra-High-Speed,1626,15,0.01244064523294055,1283,High,Strong,Low,Path B,IDS,DDoS,Yes,38,0.771571439328831,Optimize Path,1491.2440632564144,0.04431829821590034,97.62318761693977,29,90.61971006979412
661,Ultra-High-Speed,1420,6,0.178618041039083,945,Medium,Weak,High,Path A,Encryption,DDoS,Yes,48,0.061298794449223586,Increase Security,1638.168023536622,0.032220359135819325,96.16098562149357,25,93.95149108497637
431,Ultra-High-Speed,1192,7,0.014186443226754688,727,Low,Strong,Low,Path B,Encryption,Eavesdropping,Yes,28,0.10222417113194447,Increase Security,368.2298122084119,0.036573771658588584,90.95668710428212,25,98.00623656412814
969,IoT,808,19,0.0024206233552214853,357,Medium,Weak,Low,Path A,Encryption,DDoS,Yes,60,0.3182549972794209,Optimize Path,1162.430239844462,0.03354755897344065,99.1885205125891,17,94.92748896129338
309,Ultra-High-Speed,812,14,0.06958828231643333,622,Medium,Moderate,Low,Path A,IDS,DDoS,Yes,42,0.13929668940710085,Increase Security,1443.9788381342114,0.034008744442478776,90.37997837304742,23,93.5071850945425
137,IoT,1305,11,0.016120302751424932,882,Low,Strong,Medium,Path A,IDS,Spoofing,Yes,88,0.6725224042381394,Increase Security,1014.9362407629433,0.012093950672384095,95.2868585367882,26,90.84759473275322
202,IoT,919,18,0.0916601283057313,625,High,Moderate,Medium,Path A,IDS,DDoS,Yes,56,0.7667052379968149,Increase Security,1641.0819078058298,0.03129390911818515,93.23043584618604,19,99.85009747829444
436,IoT,648,13,0.02800481951066354,454,Medium,Weak,Medium,Path C,Firewall,Eavesdropping,Yes,38,0.8341115832663251,Increase Security,1796.8727016184314,0.014642138375382757,96.25667180631594,11,97.47765277140032
313,Ultra-High-Speed,1577,6,0.12418571349568625,1449,Low,Strong,Low,Path A,Encryption,Eavesdropping,Yes,73,0.6087229421782163,Optimize Path,1318.9749979703302,0.03895211106522093,92.77922010769359,12,90.34981873516152
117,Autonomous,1812,16,0.11755387217243965,1725,High,Strong,Medium,Path C,IDS,DDoS,No,71,0.7642556740241413,Alert Admin,1605.6006946587554,0.0219954296022322,93.91727763631178,25,95.92445440790415
666,IoT,1986,6,0.12531850221864205,1775,Medium,Moderate,High,Path C,Encryption,DDoS,Yes,51,0.44076524767536895,Increase Security,381.2016126034811,0.015044107839496373,93.13405561474556,15,91.26526914049076
937,IoT,1841,20,0.04839542606340908,1452,High,Moderate,Low,Path B,Encryption,DDoS,Yes,41,0.7191780240519796,Optimize Path,1779.4752634080194,0.04979252117215089,98.1708494691965,10,91.80769919300906
803,IoT,1015,11,0.07374143417295903,732,Medium,Strong,Low,Path B,IDS,Spoofing,Yes,30,0.6798108916013302,Optimize Path,1663.331160579702,0.023468226755901343,90.71807545445469,18,99.71296227428545
575,IoT,744,16,0.09170460177637814,674,Low,Weak,Low,Path A,IDS,Eavesdropping,Yes,62,0.2489289877145937,Increase Security,1579.4759535452051,0.0189558893322274,99.13245619488316,15,95.39434355487936
244,IoT,1502,19,0.040753291825537816,1170,Medium,Strong,Low,Path B,IDS,Spoofing,Yes,37,0.26624569939400344,Alert Admin,353.6225916987969,0.018379448908783992,97.22762032839695,24,95.52946893577892
537,Autonomous,630,6,0.11643974931882277,467,Low,Weak,Medium,Path B,Encryption,DDoS,Yes,45,0.6233903870270475,Optimize Path,1759.4660706304574,0.04358266825901688,99.98698481841285,11,99.69572051836559
602,Ultra-High-Speed,1867,17,0.05404953842615665,1786,High,Strong,High,Path C,Firewall,Spoofing,Yes,93,0.9646228556170179,Increase Security,1086.0565048013802,0.04430350703049606,96.05400371953344,18,94.79983065528992
75,IoT,1372,12,0.07109860208827147,876,High,Strong,Medium,Path C,Encryption,Spoofing,No,40,0.03473994744478148,Optimize Path,318.2697531248121,0.022441668202279358,92.39609832028204,23,99.54153727119177
806,Ultra-High-Speed,538,17,0.15351352570358368,150,High,Strong,Low,Path B,Encryption,Eavesdropping,No,22,0.09658868249453224,Alert Admin,572.2619424322434,0.04621957909965303,90.51662175828992,21,91.95030231789154
386,IoT,1801,5,0.13356093664528132,1679,High,Strong,Low,Path B,Encryption,Eavesdropping,Yes,96,0.9993162681897128,Optimize Path,904.3343684349463,0.046069667041625684,95.35073749779215,23,92.88829429919608
903,IoT,1435,9,0.1348260591072126,1040,Medium,Strong,High,Path A,Encryption,Eavesdropping,Yes,61,0.10207492476609792,Optimize Path,1008.6931708723357,0.010333989500550788,97.17703361709336,12,98.50780382630684
210,Autonomous,1160,5,0.13019469343019086,1002,Low,Moderate,High,Path A,Firewall,Eavesdropping,Yes,74,0.8072109964254175,Alert Admin,963.2311706798739,0.02095370076397036,95.47870810637221,12,93.09680564351456
475,IoT,630,9,0.06187454357255642,356,Low,Weak,Medium,Path B,Firewall,DDoS,Yes,69,0.9311204519433508,Optimize Path,513.0924141645934,0.025322627043431148,93.41202072392151,23,97.29235509468359
418,IoT,1320,13,0.1183394324612651,1203,Medium,Weak,Medium,Path B,Encryption,DDoS,Yes,59,0.07951971329649876,Increase Security,462.18502871564414,0.0179891407648962,97.6511151043985,15,97.9870457384264
347,Autonomous,581,10,0.0894111087612851,328,Low,Strong,High,Path B,Encryption,DDoS,Yes,35,0.17664302987046954,Alert Admin,1659.5313166434696,0.04346375116523805,96.3502456614161,29,94.97938053395607
529,IoT,1114,17,0.15779703198415868,620,High,Moderate,Medium,Path A,IDS,Eavesdropping,Yes,66,0.25850056769959395,Optimize Path,1057.9980500038203,0.04054527662188536,96.00123939939495,22,92.57870003548008
640,Ultra-High-Speed,918,10,0.11774630442626398,497,High,Strong,Medium,Path A,Firewall,DDoS,Yes,71,0.8419306744792533,Alert Admin,1069.323903764361,0.01641575500024581,99.56548908729206,11,97.68032454254083
939,Ultra-High-Speed,750,13,0.039385140890685684,540,High,Weak,Low,Path C,Firewall,DDoS,Yes,29,0.689261635465955,Increase Security,736.9087833836054,0.039038751173133886,92.37077287556215,17,90.89699297008256
955,IoT,513,18,0.19202712088108945,162,Medium,Moderate,Low,Path C,Firewall,DDoS,Yes,23,0.17026913712859426,Alert Admin,1731.9562700400836,0.02745404777214447,91.44654902006977,21,98.5292435817845
876,Ultra-High-Speed,773,5,0.07960105859090058,279,High,Strong,Low,Path C,Encryption,Eavesdropping,Yes,41,0.17802032429227033,Increase Security,1089.9633952877964,0.04939751475883454,91.86563859634659,27,93.99858695137216
763,Autonomous,1719,8,0.0007639845317166218,1220,Low,Weak,High,Path B,IDS,Spoofing,Yes,70,0.170130327383609,Alert Admin,1132.6239021564763,0.04715786942290494,94.90119236126782,24,92.2476023765882
179,Autonomous,1983,14,0.19625941809944936,1740,High,Weak,Medium,Path A,Encryption,Eavesdropping,Yes,41,0.8629710273321443,Alert Admin,648.2008692002343,0.011611126509415514,93.96024346302346,12,94.68733526821458
182,Ultra-High-Speed,1507,12,0.03961952655194803,1362,High,Moderate,Medium,Path C,IDS,DDoS,Yes,51,0.4760587695019969,Increase Security,1777.8109888666406,0.016673529376833387,91.59940802366928,21,96.8760142892073
664,IoT,669,18,0.08966381107388444,505,High,Weak,High,Path C,IDS,Eavesdropping,Yes,90,0.1441678158180495,Optimize Path,1438.191214056469,0.013347239529907892,96.53271565832745,11,97.75973908749887
25,Autonomous,1915,16,0.16814060560224,1441,High,Moderate,High,Path B,Firewall,Eavesdropping,Yes,74,0.7316043405194683,Optimize Path,1517.7925497488761,0.04337816859566785,91.2393919426444,18,95.58516153160824
967,Ultra-High-Speed,1879,9,0.15432538219572156,1753,Medium,Strong,Low,Path A,Encryption,Spoofing,Yes,72,0.6561111504781671,Alert Admin,1060.0368015094482,0.031328026574761615,93.00591122780918,16,93.8114765336105
180,Autonomous,1503,16,0.05130601248884956,1350,Medium,Strong,High,Path C,IDS,DDoS,Yes,94,0.4488316931806485,Optimize Path,301.4145637912355,0.02545662247322325,99.832414364724,13,93.98659287518412
710,Ultra-High-Speed,1056,8,0.015372415055232702,690,Low,Strong,Medium,Path B,Firewall,DDoS,No,22,0.5272259782504833,Increase Security,1652.7574746625064,0.04669703411218005,95.41641507833052,11,99.52058418297209
501,IoT,1791,5,0.002026236805548676,1665,Low,Moderate,Medium,Path C,Firewall,Eavesdropping,No,44,0.5237584965528499,Increase Security,1202.3227595695594,0.02397940729232404,92.81553862728195,28,98.72873285767126
856,IoT,1676,6,0.1540316423514192,1535,Medium,Strong,High,Path A,Encryption,Eavesdropping,Yes,60,0.6637983920426683,Increase Security,1631.7271724474979,0.03288587511145601,99.07117419180132,24,98.85282829096901
161,Ultra-High-Speed,1371,13,0.09751423873467686,998,Low,Strong,Medium,Path A,IDS,Spoofing,Yes,61,0.4363014238330176,Optimize Path,1280.851719553886,0.04324508866870983,94.47891344844463,13,90.09242314581077
177,Ultra-High-Speed,1327,20,0.05203155819241023,895,Medium,Weak,Medium,Path B,Encryption,Eavesdropping,Yes,38,0.6508026901433797,Alert Admin,1446.1395003194723,0.02473498030338936,97.26441358107417,18,90.74119174385956
285,Autonomous,693,5,0.10547992442453527,504,High,Strong,Low,Path A,IDS,DDoS,No,36,0.9078158577774044,Alert Admin,720.3246104858565,0.024713288972838258,91.38027608937895,27,91.83464253968849
63,IoT,817,10,0.17533015236564012,722,Low,Strong,Medium,Path B,Firewall,Eavesdropping,Yes,56,0.7161487788756946,Alert Admin,1534.839538869749,0.044544920036798136,96.89841283435965,28,91.22053767081316
662,Autonomous,1237,7,0.012491518723814288,1066,Medium,Weak,Low,Path C,Firewall,Eavesdropping,Yes,45,0.5255793740622418,Optimize Path,346.17465335646017,0.037598760485669,91.89017067334555,19,96.53789650836724
666,IoT,1986,6,0.12531850221864205,1775,Medium,Moderate,High,Path C,Encryption,DDoS,Yes,51,0.44076524767536895,Increase Security,381.2016126034811,0.015044107839496373,93.13405561474556,15,91.26526914049076
156,Ultra-High-Speed,1293,18,0.054389945225726204,1235,High,Weak,High,Path C,Encryption,Eavesdropping,Yes,35,0.8798104357196852,Alert Admin,312.33469708333735,0.029378912361327707,99.74242525521736,10,93.95941095813974
882,Ultra-High-Speed,510,17,0.1494888813193388,357,Low,Strong,High,Path B,Firewall,Spoofing,No,22,0.26623349451780143,Increase Security,323.049376102085,0.01457165143347426,93.71895999541177,28,90.59979272191515
469,Autonomous,1740,18,0.07891521511952929,1446,Medium,Weak,Medium,Path A,Encryption,DDoS,Yes,32,0.3948007684629531,Increase Security,675.0851377652298,0.022506252574208782,91.8834687328945,13,90.31534628131223
49,IoT,509,17,0.03760494692308323,181,Medium,Strong,Medium,Path C,Encryption,Eavesdropping,Yes,86,0.10175452850101574,Alert Admin,483.7787138056408,0.014255536216563091,98.74056563138979,21,91.29136404066334
967,Ultra-High-Speed,1879,9,0.15432538219572156,1753,Medium,Strong,Low,Path A,Encryption,Spoofing,Yes,72,0.6561111504781671,Alert Admin,1060.0368015094482,0.031328026574761615,93.00591122780918,16,93.8114765336105
849,Autonomous,848,13,0.06237277158337665,444,Low,Moderate,High,Path B,Firewall,DDoS,No,36,0.7024175281503646,Increase Security,727.699762771063,0.013038411478596674,90.72310574772793,13,94.51205408212395
84,Autonomous,1902,14,0.1121320188832342,1420,Medium,Strong,Low,Path B,Encryption,DDoS,Yes,84,0.13376069507700214,Alert Admin,1309.0704172506544,0.0408618582924951,91.31570711878928,21,97.24008792161554
361,IoT,1779,7,0.18215403232878305,1576,Low,Weak,Medium,Path B,IDS,Eavesdropping,Yes,24,0.9693612449957758,Alert Admin,590.6083995372161,0.02068243760957441,95.50295523183131,15,99.11737708277352
689,IoT,1824,13,0.02857005746016772,1756,High,Weak,Low,Path C,Encryption,DDoS,Yes,42,0.9149299366292826,Optimize Path,457.23396141114836,0.04443721930314784,96.82964418688688,26,94.57626632589441
148,Ultra-High-Speed,823,16,0.1913229242166916,487,High,Strong,Medium,Path A,Firewall,DDoS,Yes,20,0.16998981301763727,Optimize Path,321.11949492433604,0.04696311221177078,96.24290400783268,21,99.08655561340359
630,IoT,1436,19,0.02496416279336966,1074,High,Weak,Low,Path C,Encryption,DDoS,No,81,0.4595995496382236,Optimize Path,1185.1746335167065,0.025943986508738238,95.4209650919832,11,98.93206588550842
342,IoT,646,7,0.052057371513200605,515,Medium,Moderate,Medium,Path A,IDS,Eavesdropping,Yes,25,0.094907909766078,Optimize Path,1244.0324139434074,0.02535095721422495,92.3259463696385,10,91.89347723629858
476,Autonomous,1752,6,0.16475807684425894,1337,Medium,Strong,Medium,Path B,Encryption,DDoS,Yes,51,0.9610209357652132,Optimize Path,1357.19375419828,0.044864673853154007,96.61917730157928,23,96.90552640399643
63,IoT,817,10,0.17533015236564012,722,Low,Strong,Medium,Path B,Firewall,Eavesdropping,Yes,56,0.7161487788756946,Alert Admin,1534.839538869749,0.044544920036798136,96.89841283435965,28,91.22053767081316
701,Ultra-High-Speed,1670,16,0.013201968828048315,1203,Medium,Weak,Medium,Path A,Firewall,Spoofing,Yes,38,0.1847139095698832,Increase Security,1692.7831125636444,0.014009130265715371,95.81508309624071,14,94.5651175672179
360,Autonomous,1433,16,0.058443646092379564,1362,Low,Moderate,Medium,Path B,IDS,DDoS,Yes,48,0.11551790010698215,Optimize Path,1485.611213824482,0.04771088004421107,90.8235299033676,19,98.31084407356596
561,Ultra-High-Speed,1693,13,0.09080032423922298,1515,High,Weak,Medium,Path B,IDS,Spoofing,Yes,23,0.7078806952365353,Optimize Path,455.36484915452246,0.01031038593349698,92.67344712158855,10,99.58743296908438
327,Autonomous,1313,15,0.16740822504858802,903,Low,Moderate,Medium,Path A,Firewall,Spoofing,Yes,96,0.4139676984840541,Optimize Path,640.3511508657124,0.015129197892150963,93.11192444354376,21,93.32173459531357
769,Autonomous,691,11,0.05407865727690511,461,Medium,Moderate,Medium,Path B,IDS,Eavesdropping,Yes,45,0.2142554343431844,Optimize Path,965.9174404900784,0.03454848727416912,97.21909573992303,13,91.9728830871707
736,Autonomous,1636,19,0.11717295769070385,1380,Medium,Strong,High,Path B,Firewall,Eavesdropping,Yes,96,0.7214891731316725,Optimize Path,1666.8842277514318,0.042225477010996736,93.88427221227856,17,98.14507968130532
141,Ultra-High-Speed,715,9,0.14590164573047934,644,Low,Weak,High,Path B,Firewall,DDoS,Yes,23,0.11099481392181064,Increase Security,1444.4233177673416,0.037042240200530124,94.48955437478236,17,92.5283378316516
990,IoT,658,6,0.1522015846990784,466,High,Weak,Low,Path B,IDS,Eavesdropping,Yes,66,0.00856921081074069,Increase Security,501.6466242536009,0.024271850226197385,96.24518015364349,20,95.32234847676699
